run_name,algo,env_id,checkpoint_steps,bias_mean,bias_std,relative_bias,q_pred_mean,mc_return_mean,reeval_mean,reeval_std,saved_at_timesteps
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,100000,-81.21864990030801,3.5219080389239634,-0.8917746837105553,9.856653518676758,91.07530341898477,253.34,46.45884630509027,100000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,150000,-76.00918661925874,3.3673960876400906,-0.8396308119346686,14.517727756500244,90.52691437575899,244.64,42.1391789193857,150000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,200000,-68.96670307479486,3.097623667932194,-0.7851263739956829,18.87482837677002,87.84153145156488,216.72,32.559508595800395,200000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,250000,-60.77962147573916,2.3244363913172763,-0.7244744393363886,23.115155448913573,83.89477692465272,183.82,15.093959056523243,250000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,300000,-59.637516665433665,2.1736581376043933,-0.6875944311074731,27.096048889160155,86.73356555459382,203.64,19.956713156228908,300000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,350000,-59.692772780240155,4.442357098919116,-0.6586596866286487,30.934866943359374,90.62763972359954,252.1,61.47039938051485,350000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,400000,-39.63457413960762,1.6249103980828339,-0.5331177462476081,34.710304489135744,74.34487862874336,135.38,5.754615538852269,400000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,450000,-34.16265652257761,1.5223151768286969,-0.4711032652819749,38.353623962402345,72.51628048497996,126.9,15.887416404186048,450000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,500000,-18.940316617844267,23.736969994684713,-0.31026896790647945,42.104514083862306,61.044830701706566,107.78,47.447777608650966,500000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,550000,-34.738756014986855,1.084661236082509,-0.43302663591601215,45.484383010864256,80.22313902585111,161.0,4.52990066116245,550000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,600000,-44.58652836718862,3.107976962372695,-0.47840051551501545,48.612636184692384,93.199164551881,275.62,49.56365200426619,600000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,650000,-47.983003346759496,0.03536442910799952,-0.4830036004336697,51.359948348999026,99.34295169575852,500.0,0.0,650000
dqn_CartPole-v1_steps1000000_seed2,dqn,CartPole-v1,700000,-44.82335288490353,1.215503930012729,-0.4540950990100277,53.88582275390625,98.70917563880975,460.82,48.67471212036081,700000
