#{"t_start": 1783269253.243687, "env_id": "None"}
r,l,t
81.921558,201,65.600898
143.311825,201,66.32991
125.439533,201,66.414717
180.159009,201,66.500314
129.79501,201,66.584634
144.781744,201,66.670721
123.014918,201,66.755146
144.831204,201,66.841834
148.250125,201,66.926917
166.480895,201,67.011893
103.492845,201,67.099229
157.90441,201,67.906679
146.605552,201,67.991214
164.854727,201,68.075747
185.240144,201,68.161278
134.648686,201,68.391873
147.483074,201,68.477641
178.24978,201,68.563024
165.928019,201,68.65315
98.364316,201,68.737807
88.66441,201,68.822701
139.067996,201,69.555212
186.701372,201,69.64093
126.863449,201,69.726177
-0.310353,13,69.73156
187.848583,201,69.815683
164.503693,201,69.903449
121.587198,201,69.989072
174.732474,201,70.08978
120.031142,201,70.195648
167.349355,201,70.279891
146.727292,201,70.365123
164.243599,201,71.094667
146.942749,201,71.179862
0.466244,12,71.184855
162.999648,201,71.270174
132.691329,201,71.354524
108.295264,201,71.451549
140.111273,201,71.53778
87.673929,201,71.622736
105.168449,201,71.709806
173.118028,201,71.794824
144.365809,201,71.879344
105.04658,201,72.66487
129.997994,201,72.750819
133.478373,201,72.83617
145.677286,201,72.923571
192.259216,201,73.008752
113.652587,201,73.093052
152.911139,201,73.178843
123.020082,201,73.263878
124.642425,201,73.349162
127.156901,201,73.434195
101.476178,201,73.518956
188.159436,201,74.250133
180.758893,201,74.334387
95.264581,201,74.41831
137.542977,201,74.503565
128.596193,201,74.588425
127.725765,201,74.673301
122.740196,201,74.757374
138.325819,201,74.841226
123.810167,201,74.929489
115.734325,201,75.015978
99.029785,201,75.745133
81.474917,201,75.829468
156.07714,201,75.914379
119.985,201,76.001473
164.777723,201,76.087075
151.518756,201,76.172039
96.145277,201,76.256427
161.59726,201,76.340943
134.959354,201,76.425319
128.799278,201,76.510539
